state_01,state_02,year,src_10_400,src_35_300
"TX","ME",2004,0,0
"TX","MI",2004,0,0
"TX","MN",2004,1,0
"TX","MO",2004,1,0
"TX","MS",2004,0,0
"TX","MT",2004,0,0
"TX","NC",2004,0,0
"TX","ND",2004,0,0
"TX","NE",2004,0,0
"TX","NH",2004,0,0
"TX","NJ",2004,0,0
"TX","NM",2004,0,0
"TX","NV",2004,0,0
"TX","NY",2004,0,1
"TX","OH",2004,0,0
"TX","OK",2004,0,0
"TX","OR",2004,0,1
"TX","PA",2004,0,0
"TX","RI",2004,0,0
"TX","SC",2004,0,0
"TX","SD",2004,0,0
"TX","TN",2004,0,0
"TX","TX",2004,,
"TX","UT",2004,1,0
"TX","VA",2004,1,0
"TX","VT",2004,0,0
"TX","WA",2004,0,0
"TX","WI",2004,0,0
"TX","WV",2004,0,0
"TX","WY",2004,0,0
"UT","AK",2004,0,0
"UT","AL",2004,0,0
"UT","AR",2004,0,0
"UT","AZ",2004,1,0
"UT","CA",2004,0,0
"UT","CO",2004,1,1
"UT","CT",2004,0,0
"UT","DE",2004,0,0
"UT","FL",2004,0,1
"UT","GA",2004,0,0
"UT","HI",2004,1,0
"UT","IA",2004,0,0
"UT","ID",2004,0,0
"UT","IL",2004,0,0
"UT","IN",2004,1,0
"UT","KS",2004,0,0
"UT","KY",2004,0,0
"UT","LA",2004,0,0
"UT","MA",2004,0,0
"UT","MD",2004,0,0
"UT","ME",2004,0,0
"UT","MI",2004,0,0
"UT","MN",2004,0,1
"UT","MO",2004,1,0
"UT","MS",2004,1,0
"UT","MT",2004,0,0
"UT","NC",2004,0,0
"UT","ND",2004,0,0
"UT","NE",2004,0,0
"UT","NH",2004,0,0
"UT","NJ",2004,0,0
"UT","NM",2004,0,0
"UT","NV",2004,0,0
"UT","NY",2004,0,0
"UT","OH",2004,0,0
"UT","OK",2004,0,0
"UT","OR",2004,0,0
"UT","PA",2004,0,0
"UT","RI",2004,0,0
"UT","SC",2004,0,0
"UT","SD",2004,0,0
"UT","TN",2004,1,0
"UT","TX",2004,0,0
"UT","UT",2004,,
"UT","VA",2004,1,0
"UT","VT",2004,0,0
"UT","WA",2004,0,1
"UT","WI",2004,1,1
"UT","WV",2004,0,0
"UT","WY",2004,0,0
"VA","AK",2004,0,0
"VA","AL",2004,0,0
"VA","AR",2004,0,0
"VA","AZ",2004,0,0
"VA","CA",2004,0,0
"VA","CO",2004,0,0
"VA","CT",2004,0,0
"VA","DE",2004,0,1
"VA","FL",2004,0,0
"VA","GA",2004,0,1
"VA","HI",2004,0,0
"VA","IA",2004,0,1
"VA","ID",2004,1,0
"VA","IL",2004,1,1
"VA","IN",2004,1,0
"VA","KS",2004,0,0
"VA","KY",2004,0,1
"VA","LA",2004,0,0
"VA","MA",2004,0,0
"VA","MD",2004,1,0
"VA","ME",2004,0,0
"VA","MI",2004,0,0
"VA","MN",2004,0,0
"VA","MO",2004,0,0
"VA","MS",2004,1,0
"VA","MT",2004,0,0
"VA","NC",2004,0,1
"VA","ND",2004,0,0
"VA","NE",2004,0,0
"VA","NH",2004,0,0
"VA","NJ",2004,0,0
"VA","NM",2004,0,0
"VA","NV",2004,0,0
"VA","NY",2004,0,0
"VA","OH",2004,0,0
"VA","OK",2004,0,0
"VA","OR",2004,0,0
"VA","PA",2004,0,0
"VA","RI",2004,0,0
"VA","SC",2004,0,0
"VA","SD",2004,0,0
"VA","TN",2004,0,0
"VA","TX",2004,0,0
"VA","UT",2004,0,0
"VA","VA",2004,,
"VA","VT",2004,0,0
"VA","WA",2004,1,1
"VA","WI",2004,0,0
"VA","WV",2004,1,0
"VA","WY",2004,0,0
"VT","AK",2004,0,0
"VT","AL",2004,0,0
"VT","AR",2004,0,0
"VT","AZ",2004,0,0
"VT","CA",2004,1,1
"VT","CO",2004,0,1
"VT","CT",2004,0,1
"VT","DE",2004,0,0
"VT","FL",2004,0,0
"VT","GA",2004,0,0
"VT","HI",2004,0,0
"VT","IA",2004,1,0
"VT","ID",2004,0,0
"VT","IL",2004,0,0
"VT","IN",2004,0,0
"VT","KS",2004,0,0
"VT","KY",2004,0,0
"VT","LA",2004,1,0
"VT","MA",2004,0,0
"VT","MD",2004,1,0
"VT","ME",2004,0,0
"VT","MI",2004,0,0
"VT","MN",2004,0,0
"VT","MO",2004,0,0
"VT","MS",2004,0,0
"VT","MT",2004,0,0
"VT","NC",2004,1,1
"VT","ND",2004,0,0
"VT","NE",2004,0,0
"VT","NH",2004,0,0
"VT","NJ",2004,0,0
"VT","NM",2004,0,0
"VT","NV",2004,0,0
"VT","NY",2004,0,0
"VT","OH",2004,0,0
"VT","OK",2004,0,0
"VT","OR",2004,0,1
"VT","PA",2004,1,0
"VT","RI",2004,0,0
"VT","SC",2004,0,0
"VT","SD",2004,0,0
"VT","TN",2004,0,0
"VT","TX",2004,1,0
"VT","UT",2004,0,0
"VT","VA",2004,1,0
"VT","VT",2004,,
"VT","WA",2004,0,0
"VT","WI",2004,0,0
"VT","WV",2004,0,1
"VT","WY",2004,0,0
"WA","AK",2004,0,0
"WA","AL",2004,0,0
"WA","AR",2004,1,0
"WA","AZ",2004,1,1
"WA","CA",2004,1,1
"WA","CO",2004,0,0
"WA","CT",2004,0,0
"WA","DE",2004,0,0
"WA","FL",2004,0,0
"WA","GA",2004,0,0
"WA","HI",2004,1,0
"WA","IA",2004,0,0
"WA","ID",2004,0,0
"WA","IL",2004,1,1
"WA","IN",2004,0,0
"WA","KS",2004,1,0
"WA","KY",2004,0,0
"WA","LA",2004,1,0
"WA","MA",2004,0,0
"WA","MD",2004,0,0
"WA","ME",2004,0,0
"WA","MI",2004,1,0
"WA","MN",2004,0,0
"WA","MO",2004,0,0
"WA","MS",2004,0,0
"WA","MT",2004,0,0
"WA","NC",2004,0,0
"WA","ND",2004,0,0
"WA","NE",2004,0,0
"WA","NH",2004,0,0
"WA","NJ",2004,0,1
"WA","NM",2004,0,0
"WA","NV",2004,0,0
"WA","NY",2004,0,0
"WA","OH",2004,0,0
"WA","OK",2004,0,0
"WA","OR",2004,0,1
"WA","PA",2004,0,0
"WA","RI",2004,0,0
"WA","SC",2004,0,0
"WA","SD",2004,0,0
"WA","TN",2004,0,0
"WA","TX",2004,0,0
"WA","UT",2004,0,0
"WA","VA",2004,0,0
"WA","VT",2004,0,0
"WA","WA",2004,,
"WA","WI",2004,0,0
"WA","WV",2004,0,0
"WA","WY",2004,0,0
"WI","AK",2004,0,0
"WI","AL",2004,0,0
"WI","AR",2004,0,0
"WI","AZ",2004,1,0
"WI","CA",2004,0,0
"WI","CO",2004,1,0
"WI","CT",2004,0,1
"WI","DE",2004,0,0
"WI","FL",2004,1,0
"WI","GA",2004,0,0
"WI","HI",2004,0,0
"WI","IA",2004,0,1
"WI","ID",2004,0,0
"WI","IL",2004,0,0
"WI","IN",2004,1,0
"WI","KS",2004,0,1
"WI","KY",2004,0,0
"WI","LA",2004,0,0
"WI","MA",2004,1,0
"WI","MD",2004,0,0
"WI","ME",2004,0,0
"WI","MI",2004,0,1
"WI","MN",2004,0,1
"WI","MO",2004,0,0
"WI","MS",2004,0,0
"WI","MT",2004,1,0
"WI","NC",2004,0,0
"WI","ND",2004,0,0
"WI","NE",2004,0,0
"WI","NH",2004,0,0
"WI","NJ",2004,0,0
"WI","NM",2004,0,0
"WI","NV",2004,0,0
"WI","NY",2004,0,0
"WI","OH",2004,0,0
"WI","OK",2004,0,0
"WI","OR",2004,0,0
"WI","PA",2004,1,0
"WI","RI",2004,0,0
"WI","SC",2004,0,0
"WI","SD",2004,0,0
"WI","TN",2004,0,0
"WI","TX",2004,0,0
"WI","UT",2004,0,0
"WI","VA",2004,1,0
"WI","VT",2004,0,0
"WI","WA",2004,0,1
"WI","WI",2004,,
"WI","WV",2004,0,0
"WI","WY",2004,1,0
"WV","AK",2004,0,0
"WV","AL",2004,0,0
"WV","AR",2004,0,0
"WV","AZ",2004,0,0
"WV","CA",2004,1,1
"WV","CO",2004,1,1
"WV","CT",2004,0,1
"WV","DE",2004,0,0
"WV","FL",2004,0,0
"WV","GA",2004,0,0
"WV","HI",2004,0,0
"WV","IA",2004,0,0
"WV","ID",2004,0,0
"WV","IL",2004,0,0
"WV","IN",2004,1,0
"WV","KS",2004,0,0
"WV","KY",2004,0,0
"WV","LA",2004,0,0
"WV","MA",2004,0,0
"WV","MD",2004,1,0
"WV","ME",2004,0,0
"WV","MI",2004,0,0
"WV","MN",2004,0,1
"WV","MO",2004,1,0
"WV","MS",2004,0,0
"WV","MT",2004,0,0
"WV","NC",2004,0,0
"WV","ND",2004,0,0
"WV","NE",2004,0,0
"WV","NH",2004,1,0
"WV","NJ",2004,0,0
"WV","NM",2004,0,0
"WV","NV",2004,0,0
"WV","NY",2004,0,0
"WV","OH",2004,0,0
"WV","OK",2004,0,0
"WV","OR",2004,0,0
"WV","PA",2004,0,0
"WV","RI",2004,0,0
"WV","SC",2004,0,0
"WV","SD",2004,0,0
"WV","TN",2004,0,0
"WV","TX",2004,0,0
"WV","UT",2004,0,0
"WV","VA",2004,0,0
"WV","VT",2004,0,0
"WV","WA",2004,0,0
"WV","WI",2004,0,0
"WV","WV",2004,,
"WV","WY",2004,0,0
"WY","AK",2004,0,0
"WY","AL",2004,0,0
"WY","AR",2004,0,0
"WY","AZ",2004,0,0
"WY","CA",2004,0,1
"WY","CO",2004,0,1
"WY","CT",2004,0,0
"WY","DE",2004,0,0
"WY","FL",2004,1,1
"WY","GA",2004,0,0
"WY","HI",2004,0,0
"WY","IA",2004,0,0
"WY","ID",2004,0,0
"WY","IL",2004,0,0
"WY","IN",2004,1,0
"WY","KS",2004,1,0
"WY","KY",2004,0,0
"WY","LA",2004,0,0
"WY","MA",2004,1,0
"WY","MD",2004,0,0
"WY","ME",2004,0,0
"WY","MI",2004,0,0
"WY","MN",2004,0,0
"WY","MO",2004,0,0
"WY","MS",2004,0,0
"WY","MT",2004,1,1
"WY","NC",2004,1,1
"WY","ND",2004,0,0
"WY","NE",2004,0,0
"WY","NH",2004,0,0
"WY","NJ",2004,1,0
"WY","NM",2004,0,0
"WY","NV",2004,0,0
"WY","NY",2004,0,0
"WY","OH",2004,0,0
"WY","OK",2004,0,0
"WY","OR",2004,0,0
"WY","PA",2004,0,0
"WY","RI",2004,0,1
"WY","SC",2004,0,0
"WY","SD",2004,0,0
"WY","TN",2004,1,0
"WY","TX",2004,0,0
"WY","UT",2004,0,0
"WY","VA",2004,0,0
"WY","VT",2004,0,0
"WY","WA",2004,0,0
"WY","WI",2004,0,0
"WY","WV",2004,0,0
"WY","WY",2004,,
"AK","AK",2005,,
"AK","AL",2005,0,0
"AK","AR",2005,0,0
"AK","AZ",2005,1,0
"AK","CA",2005,1,1
"AK","CO",2005,0,0
"AK","CT",2005,0,0
"AK","DE",2005,0,0
"AK","FL",2005,0,0
"AK","GA",2005,0,0
"AK","HI",2005,0,0
"AK","IA",2005,0,0
"AK","ID",2005,0,0
"AK","IL",2005,1,1
"AK","IN",2005,0,0
"AK","KS",2005,0,0
"AK","KY",2005,0,0
"AK","LA",2005,0,0
"AK","MA",2005,0,0
"AK","MD",2005,0,0
"AK","ME",2005,0,0
"AK","MI",2005,0,0
"AK","MN",2005,0,1
"AK","MO",2005,0,0
"AK","MS",2005,0,0
"AK","MT",2005,0,0
"AK","NC",2005,1,0
"AK","ND",2005,0,0
"AK","NE",2005,0,0
"AK","NH",2005,0,0
"AK","NJ",2005,0,1
"AK","NM",2005,0,0
"AK","NV",2005,0,0
"AK","NY",2005,0,0
"AK","OH",2005,0,0
"AK","OK",2005,0,0
"AK","OR",2005,0,0
"AK","PA",2005,0,0
"AK","RI",2005,0,0
"AK","SC",2005,0,0
"AK","SD",2005,1,0
"AK","TN",2005,0,0
"AK","TX",2005,0,0
"AK","UT",2005,1,0
"AK","VA",2005,0,0
"AK","VT",2005,0,0
"AK","WA",2005,0,0
"AK","WI",2005,0,0
"AK","WV",2005,0,0
"AK","WY",2005,1,0
"AL","AK",2005,0,0
"AL","AL",2005,,
"AL","AR",2005,0,0
"AL","AZ",2005,0,0
"AL","CA",2005,1,0
"AL","CO",2005,0,1
"AL","CT",2005,0,0
"AL","DE",2005,1,0
"AL","FL",2005,0,0
"AL","GA",2005,0,0
"AL","HI",2005,0,0
"AL","IA",2005,0,0
"AL","ID",2005,0,0
"AL","IL",2005,0,0
"AL","IN",2005,1,1
"AL","KS",2005,0,0
"AL","KY",2005,1,0
"AL","LA",2005,0,0
"AL","MA",2005,0,0
"AL","MD",2005,0,0
"AL","ME",2005,0,0
"AL","MI",2005,0,0
"AL","MN",2005,0,0
"AL","MO",2005,0,0
"AL","MS",2005,0,0
"AL","MT",2005,0,0
"AL","NC",2005,0,1
"AL","ND",2005,0,0
"AL","NE",2005,0,0
"AL","NH",2005,0,0
"AL","NJ",2005,0,1
"AL","NM",2005,0,0
"AL","NV",2005,1,0
"AL","NY",2005,0,0
"AL","OH",2005,0,0
"AL","OK",2005,0,0
"AL","OR",2005,0,0
"AL","PA",2005,0,0
"AL","RI",2005,0,0
"AL","SC",2005,0,0
"AL","SD",2005,0,0
"AL","TN",2005,0,0
"AL","TX",2005,0,0
"AL","UT",2005,0,0
"AL","VA",2005,0,0
"AL","VT",2005,0,0
"AL","WA",2005,0,0
"AL","WI",2005,0,0
"AL","WV",2005,0,0
"AL","WY",2005,0,0
"AR","AK",2005,0,0
"AR","AL",2005,0,0
"AR","AR",2005,,
"AR","AZ",2005,1,1
"AR","CA",2005,1,1
"AR","CO",2005,0,0
"AR","CT",2005,0,0
"AR","DE",2005,0,0
"AR","FL",2005,0,0
"AR","GA",2005,0,0
"AR","HI",2005,0,0
"AR","IA",2005,0,0
"AR","ID",2005,0,0
"AR","IL",2005,1,1
"AR","IN",2005,0,0
"AR","KS",2005,1,0
"AR","KY",2005,0,0
"AR","LA",2005,0,0
"AR","MA",2005,0,0
"AR","MD",2005,0,0
"AR","ME",2005,0,0
"AR","MI",2005,0,0
"AR","MN",2005,0,0
"AR","MO",2005,0,0
"AR","MS",2005,0,0
"AR","MT",2005,0,0
"AR","NC",2005,0,0
"AR","ND",2005,0,0
"AR","NE",2005,0,0
"AR","NH",2005,0,0
"AR","NJ",2005,0,1
"AR","NM",2005,0,0
"AR","NV",2005,0,0
"AR","NY",2005,0,0
"AR","OH",2005,0,0
"AR","OK",2005,0,0
"AR","OR",2005,0,0
"AR","PA",2005,0,0
"AR","RI",2005,1,0
"AR","SC",2005,0,0
"AR","SD",2005,0,0
"AR","TN",2005,0,0
"AR","TX",2005,0,1
"AR","UT",2005,0,0
"AR","VA",2005,0,0
"AR","VT",2005,0,0
"AR","WA",2005,0,0
"AR","WI",2005,1,0
"AR","WV",2005,0,0
"AR","WY",2005,0,0
"AZ","AK",2005,0,0
"AZ","AL",2005,1,0
"AZ","AR",2005,0,0
"AZ","AZ",2005,,
"AZ","CA",2005,1,1
"AZ","CO",2005,0,0
"AZ","CT",2005,0,0
"AZ","DE",2005,0,0
"AZ","FL",2005,0,1
"AZ","GA",2005,0,0
"AZ","HI",2005,0,0
"AZ","IA",2005,0,1
"AZ","ID",2005,0,0
"AZ","IL",2005,1,1
"AZ","IN",2005,1,0
"AZ","KS",2005,0,0
"AZ","KY",2005,0,0
"AZ","LA",2005,0,0
"AZ","MA",2005,0,0
"AZ","MD",2005,0,0
"AZ","ME",2005,0,0
"AZ","MI",2005,0,0
"AZ","MN",2005,0,0
"AZ","MO",2005,0,1
"AZ","MS",2005,0,0
"AZ","MT",2005,0,0
"AZ","NC",2005,0,0
"AZ","ND",2005,0,0
"AZ","NE",2005,0,0
"AZ","NH",2005,0,0
"AZ","NJ",2005,0,1
"AZ","NM",2005,0,0
"AZ","NV",2005,0,0
"AZ","NY",2005,0,0
"AZ","OH",2005,0,0
"AZ","OK",2005,0,0
"AZ","OR",2005,0,0
"AZ","PA",2005,0,0
"AZ","RI",2005,1,0
"AZ","SC",2005,0,0
"AZ","SD",2005,1,0
"AZ","TN",2005,0,0
"AZ","TX",2005,1,0
"AZ","UT",2005,1,1
"AZ","VA",2005,0,0
"AZ","VT",2005,0,0
"AZ","WA",2005,1,0
"AZ","WI",2005,0,1
"AZ","WV",2005,0,0
"AZ","WY",2005,0,0
"CA","AK",2005,0,0
"CA","AL",2005,0,0
"CA","AR",2005,1,0
"CA","AZ",2005,1,1
"CA","CA",2005,,
"CA","CO",2005,0,0
"CA","CT",2005,0,1
"CA","DE",2005,0,0
"CA","FL",2005,0,0
"CA","GA",2005,0,0
"CA","HI",2005,0,0
"CA","IA",2005,0,0
"CA","ID",2005,0,0
"CA","IL",2005,1,0
"CA","IN",2005,0,0
"CA","KS",2005,0,0
"CA","KY",2005,0,0
"CA","LA",2005,0,0
"CA","MA",2005,0,0
"CA","MD",2005,1,0
"CA","ME",2005,0,0
"CA","MI",2005,0,0
"CA","MN",2005,1,1
"CA","MO",2005,0,0
"CA","MS",2005,1,0
"CA","MT",2005,0,0
"CA","NC",2005,0,0
"CA","ND",2005,0,0
"CA","NE",2005,0,0
"CA","NH",2005,0,0
"CA","NJ",2005,0,1
"CA","NM",2005,0,0
"CA","NV",2005,1,0
"CA","NY",2005,0,0
"CA","OH",2005,0,0
"CA","OK",2005,1,0
"CA","OR",2005,0,0
"CA","PA",2005,0,0
"CA","RI",2005,0,0
"CA","SC",2005,0,0
"CA","SD",2005,0,0
"CA","TN",2005,0,0
"CA","TX",2005,0,0
"CA","UT",2005,0,0
"CA","VA",2005,1,1
"CA","VT",2005,0,0
"CA","WA",2005,1,1
"CA","WI",2005,1,1
"CA","WV",2005,0,0
"CA","WY",2005,0,0
"CO","AK",2005,0,0
"CO","AL",2005,0,0
"CO","AR",2005,1,0
"CO","AZ",2005,1,0
"CO","CA",2005,0,1
"CO","CO",2005,,
"CO","CT",2005,0,1
"CO","DE",2005,0,0
"CO","FL",2005,0,0
"CO","GA",2005,0,0
"CO","HI",2005,0,0
"CO","IA",2005,0,1
"CO","ID",2005,0,0
"CO","IL",2005,1,0
"CO","IN",2005,0,0
"CO","KS",2005,0,0
"CO","KY",2005,0,0
"CO","LA",2005,0,0
"CO","MA",2005,0,0
"CO","MD",2005,1,0
"CO","ME",2005,1,0
"CO","MI",2005,0,0
"CO","MN",2005,1,0
"CO","MO",2005,0,0
"CO","MS",2005,0,0
"CO","MT",2005,0,0
"CO","NC",2005,0,1
"CO","ND",2005,0,0
"CO","NE",2005,0,0
"CO","NH",2005,0,0
"CO","NJ",2005,0,0
"CO","NM",2005,0,0
"CO","NV",2005,0,0
"CO","NY",2005,0,0
"CO","OH",2005,0,1
"CO","OK",2005,0,0
"CO","OR",2005,0,0
"CO","PA",2005,1,0
"CO","RI",2005,0,0
"CO","SC",2005,1,0
"CO","SD",2005,0,0
"CO","TN",2005,0,0
"CO","TX",2005,0,0
"CO","UT",2005,1,0
"CO","VA",2005,0,0
"CO","VT",2005,0,0
"CO","WA",2005,0,1
"CO","WI",2005,0,0
"CO","WV",2005,0,0
"CO","WY",2005,0,0
"CT","AK",2005,0,0
"CT","AL",2005,0,0
"CT","AR",2005,0,0
"CT","AZ",2005,0,0
"CT","CA",2005,1,1
"CT","CO",2005,0,0
"CT","CT",2005,,
"CT","DE",2005,1,0
"CT","FL",2005,0,1
"CT","GA",2005,0,0
"CT","HI",2005,0,0
"CT","IA",2005,0,0
"CT","ID",2005,0,0
"CT","IL",2005,1,1
"CT","IN",2005,0,0
"CT","KS",2005,0,0
"CT","KY",2005,0,0
"CT","LA",2005,1,0
"CT","MA",2005,1,1
"CT","MD",2005,1,0
"CT","ME",2005,0,0
"CT","MI",2005,0,0
"CT","MN",2005,1,0
"CT","MO",2005,0,0
"CT","MS",2005,0,0
"CT","MT",2005,0,0
"CT","NC",2005,0,0
"CT","ND",2005,0,0
"CT","NE",2005,0,0
"CT","NH",2005,0,0
"CT","NJ",2005,0,1
"CT","NM",2005,0,0
"CT","NV",2005,0,0
"CT","NY",2005,0,1
"CT","OH",2005,0,0
"CT","OK",2005,0,0
"CT","OR",2005,0,0
"CT","PA",2005,0,0
"CT","RI",2005,0,0
"CT","SC",2005,0,0
"CT","SD",2005,0,0
"CT","TN",2005,0,0
"CT","TX",2005,0,0
"CT","UT",2005,0,0
"CT","VA",2005,0,0
"CT","VT",2005,0,0
"CT","WA",2005,1,1
"CT","WI",2005,0,0
"CT","WV",2005,0,1
"CT","WY",2005,0,0
"DE","AK",2005,0,0
"DE","AL",2005,0,0
"DE","AR",2005,0,0
"DE","AZ",2005,0,0
"DE","CA",2005,1,1
"DE","CO",2005,0,0
"DE","CT",2005,1,1
"DE","DE",2005,,
"DE","FL",2005,0,1
"DE","GA",2005,0,0
"DE","HI",2005,0,0
"DE","IA",2005,0,0
"DE","ID",2005,0,0
"DE","IL",2005,1,1
"DE","IN",2005,0,0
"DE","KS",2005,0,0
"DE","KY",2005,0,0
"DE","LA",2005,0,1
"DE","MA",2005,1,0
"DE","MD",2005,1,0
"DE","ME",2005,0,0
"DE","MI",2005,0,0
"DE","MN",2005,1,1
"DE","MO",2005,0,0
"DE","MS",2005,0,0
"DE","MT",2005,0,0
"DE","NC",2005,0,0
"DE","ND",2005,0,0
"DE","NE",2005,1,0
"DE","NH",2005,0,0
"DE","NJ",2005,0,1
"DE","NM",2005,0,0
"DE","NV",2005,0,0
"DE","NY",2005,0,0
"DE","OH",2005,0,0
"DE","OK",2005,0,0
"DE","OR",2005,0,0
"DE","PA",2005,0,0
"DE","RI",2005,0,0
"DE","SC",2005,0,0
"DE","SD",2005,0,0
"DE","TN",2005,0,0
"DE","TX",2005,0,0
"DE","UT",2005,1,0
"DE","VA",2005,0,0
"DE","VT",2005,1,0
"DE","WA",2005,1,0
"DE","WI",2005,0,0
"DE","WV",2005,0,0
"DE","WY",2005,0,0
"FL","AK",2005,0,0
"FL","AL",2005,1,0
"FL","AR",2005,0,0
"FL","AZ",2005,1,0
"FL","CA",2005,1,1
"FL","CO",2005,0,0
"FL","CT",2005,0,1
"FL","DE",2005,1,0
"FL","FL",2005,,
"FL","GA",2005,1,0
"FL","HI",2005,0,0
"FL","IA",2005,0,0
"FL","ID",2005,0,1
"FL","IL",2005,0,0
"FL","IN",2005,0,0
"FL","KS",2005,0,0
"FL","KY",2005,0,0
"FL","LA",2005,0,0
"FL","MA",2005,0,0
"FL","MD",2005,0,0
"FL","ME",2005,0,0
"FL","MI",2005,0,0
"FL","MN",2005,0,0
"FL","MO",2005,0,0
"FL","MS",2005,0,0
"FL","MT",2005,1,0
"FL","NC",2005,0,0
"FL","ND",2005,0,0
"FL","NE",2005,0,0
"FL","NH",2005,0,0
"FL","NJ",2005,0,1
"FL","NM",2005,0,0
"FL","NV",2005,0,0
"FL","NY",2005,0,0
"FL","OH",2005,0,1
"FL","OK",2005,0,0
"FL","OR",2005,0,1
"FL","PA",2005,0,0
"FL","RI",2005,0,0
"FL","SC",2005,0,1
"FL","SD",2005,0,0
"FL","TN",2005,0,1
"FL","TX",2005,0,0
"FL","UT",2005,0,0
"FL","VA",2005,0,0
"FL","VT",2005,0,0
"FL","WA",2005,0,0
"FL","WI",2005,0,0
"FL","WV",2005,0,0
"FL","WY",2005,0,0
"GA","AK",2005,0,0
"GA","AL",2005,0,0
"GA","AR",2005,0,0
"GA","AZ",2005,0,0
"GA","CA",2005,0,1
"GA","CO",2005,0,0
"GA","CT",2005,0,0
"GA","DE",2005,0,0
"GA","FL",2005,0,1
"GA","GA",2005,,
"GA","HI",2005,0,0
"GA","IA",2005,0,0
"GA","ID",2005,0,0
"GA","IL",2005,0,0
"GA","IN",2005,0,0
"GA","KS",2005,0,0
"GA","KY",2005,1,0
"GA","LA",2005,1,0
"GA","MA",2005,0,0
"GA","MD",2005,1,0
"GA","ME",2005,0,0
"GA","MI",2005,0,0
"GA","MN",2005,0,0
"GA","MO",2005,0,0
"GA","MS",2005,0,0
"GA","MT",2005,0,0
"GA","NC",2005,1,0
"GA","ND",2005,0,0
"GA","NE",2005,0,0
"GA","NH",2005,0,0
"GA","NJ",2005,0,1
"GA","NM",2005,0,0
"GA","NV",2005,0,0
"GA","NY",2005,0,0
"GA","OH",2005,0,1
"GA","OK",2005,0,0
"GA","OR",2005,0,0
"GA","PA",2005,0,0
"GA","RI",2005,1,0
"GA","SC",2005,0,0
"GA","SD",2005,0,0
"GA","TN",2005,0,0
"GA","TX",2005,0,0
"GA","UT",2005,1,1
"GA","VA",2005,1,1
"GA","VT",2005,0,0
"GA","WA",2005,0,1
"GA","WI",2005,1,0
"GA","WV",2005,0,0
"GA","WY",2005,0,0
"HI","AK",2005,1,0
"HI","AL",2005,0,0
"HI","AR",2005,0,0
"HI","AZ",2005,1,0
"HI","CA",2005,0,0
"HI","CO",2005,0,1
"HI","CT",2005,1,0
"HI","DE",2005,0,0
"HI","FL",2005,0,0
"HI","GA",2005,1,0
"HI","HI",2005,,
"HI","IA",2005,0,0
"HI","ID",2005,0,0
"HI","IL",2005,0,0
"HI","IN",2005,0,0
"HI","KS",2005,0,0
"HI","KY",2005,0,0
"HI","LA",2005,0,0
"HI","MA",2005,0,1
"HI","MD",2005,1,0
"HI","ME",2005,1,0
"HI","MI",2005,0,0
"HI","MN",2005,0,0
"HI","MO",2005,0,0
"HI","MS",2005,0,0
"HI","MT",2005,0,0
"HI","NC",2005,0,0
"HI","ND",2005,0,0
"HI","NE",2005,0,0
"HI","NH",2005,0,0
"HI","NJ",2005,0,0
"HI","NM",2005,0,0
"HI","NV",2005,0,0
"HI","NY",2005,0,1
"HI","OH",2005,0,0
"HI","OK",2005,0,0
"HI","OR",2005,0,0
"HI","PA",2005,0,0
"HI","RI",2005,0,0
"HI","SC",2005,0,0
"HI","SD",2005,0,0
"HI","TN",2005,0,0
"HI","TX",2005,0,0
"HI","UT",2005,1,0
"HI","VA",2005,0,1
"HI","VT",2005,0,0
"HI","WA",2005,1,1
"HI","WI",2005,0,0
"HI","WV",2005,0,0
"HI","WY",2005,0,0
"IA","AK",2005,0,0
"IA","AL",2005,0,0
"IA","AR",2005,0,0
"IA","AZ",2005,1,0
"IA","CA",2005,0,0
"IA","CO",2005,0,0
"IA","CT",2005,0,1
"IA","DE",2005,0,0
"IA","FL",2005,0,1
"IA","GA",2005,0,0
"IA","HI",2005,0,0
"IA","IA",2005,,
"IA","ID",2005,0,1
"IA","IL",2005,0,0
"IA","IN",2005,0,0
"IA","KS",2005,0,0
"IA","KY",2005,0,0
"IA","LA",2005,1,0
"IA","MA",2005,0,0
"IA","MD",2005,0,0
"IA","ME",2005,0,0
"IA","MI",2005,0,0
"IA","MN",2005,0,1
"IA","MO",2005,0,0
"IA","MS",2005,0,0
"IA","MT",2005,0,0
"IA","NC",2005,0,0
"IA","ND",2005,0,0
"IA","NE",2005,0,0
"IA","NH",2005,1,0
"IA","NJ",2005,0,0
"IA","NM",2005,0,0
"IA","NV",2005,0,0
"IA","NY",2005,0,1
"IA","OH",2005,0,0
"IA","OK",2005,0,0
"IA","OR",2005,0,0
"IA","PA",2005,0,0
"IA","RI",2005,0,0
"IA","SC",2005,0,0
"IA","SD",2005,0,0
"IA","TN",2005,0,0
"IA","TX",2005,0,0
"IA","UT",2005,1,0
"IA","VA",2005,0,0
"IA","VT",2005,0,0
"IA","WA",2005,0,0
"IA","WI",2005,0,0
"IA","WV",2005,1,1
"IA","WY",2005,0,0
"ID","AK",2005,0,0
"ID","AL",2005,0,0
"ID","AR",2005,0,0
"ID","AZ",2005,0,0
"ID","CA",2005,1,1
"ID","CO",2005,0,0
"ID","CT",2005,0,0
"ID","DE",2005,0,0
"ID","FL",2005,0,0
"ID","GA",2005,0,0
"ID","HI",2005,1,1
"ID","IA",2005,0,0
"ID","ID",2005,,
"ID","IL",2005,0,0
"ID","IN",2005,0,0
